             * c:\users\dell\esim-workspace\resistors\resistors.cir
             Transient Analysis  Sat Oct 08 22:36:24  2022
--------------------------------------------------------------------------------
Index   time            a2#branch_1_0   a2#branch_1_1   a2#branch_1_2   
31	4.656000e+00	0.000000e+00	-1.40540e-04	6.942349e-11	
32	4.856000e+00	0.000000e+00	-1.40540e-04	6.942327e-11	
33	5.056000e+00	0.000000e+00	-1.40540e-04	6.942350e-11	
34	5.256000e+00	0.000000e+00	-1.40540e-04	6.942344e-11	
35	5.456000e+00	0.000000e+00	-1.40540e-04	6.942350e-11	
36	5.656000e+00	0.000000e+00	-1.40540e-04	6.942344e-11	
37	5.856000e+00	0.000000e+00	-1.40540e-04	6.942328e-11	
38	6.056000e+00	0.000000e+00	-1.40540e-04	6.942343e-11	
39	6.256000e+00	0.000000e+00	-1.40540e-04	6.942356e-11	
40	6.456000e+00	0.000000e+00	-1.40540e-04	6.942341e-11	
41	6.656000e+00	0.000000e+00	-1.40540e-04	6.942349e-11	
42	6.856000e+00	0.000000e+00	-1.40540e-04	6.942342e-11	
43	7.056000e+00	0.000000e+00	-1.40540e-04	6.942325e-11	
44	7.256000e+00	0.000000e+00	-1.40540e-04	6.942329e-11	
45	7.456000e+00	0.000000e+00	-1.40540e-04	6.942350e-11	
46	7.656000e+00	0.000000e+00	-1.40540e-04	6.942363e-11	
47	7.856000e+00	0.000000e+00	-1.40540e-04	6.942322e-11	
48	8.056000e+00	0.000000e+00	-1.40540e-04	6.942363e-11	
49	8.256000e+00	0.000000e+00	-1.40540e-04	6.942350e-11	
50	8.456000e+00	0.000000e+00	-1.40540e-04	6.942364e-11	
51	8.656000e+00	0.000000e+00	-1.40540e-04	6.942344e-11	
52	8.856000e+00	0.000000e+00	-1.40540e-04	6.942324e-11	
53	9.056000e+00	0.000000e+00	-1.40540e-04	6.942350e-11	
54	9.256000e+00	0.000000e+00	-1.40540e-04	6.942347e-11	

Index   time            a5#branch_1_2   v1#branch       v2#branch       
--------------------------------------------------------------------------------
55	9.456000e+00	0.000000e+00	-1.40540e-04	6.942326e-11	
56	9.656000e+00	0.000000e+00	-1.40540e-04	6.942327e-11	
57	9.856000e+00	0.000000e+00	-1.40540e-04	6.942352e-11	
58	1.000000e+01	0.000000e+00	-1.40540e-04	6.942281e-11	

             * c:\users\dell\esim-workspace\resistors\resistors.cir
             Transient Analysis  Sat Oct 08 22:36:24  2022
--------------------------------------------------------------------------------
Index   time            v3#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	
1	1.000000e-03	-5.29304e-19	
2	2.000000e-03	-6.43523e-19	
3	4.000000e-03	5.540029e-19	
4	8.000000e-03	2.765066e-21	
5	1.600000e-02	-3.63048e-19	
6	3.200000e-02	5.753651e-19	
7	6.400000e-02	-6.05383e-19	
8	1.280000e-01	5.856210e-19	
9	2.560000e-01	-6.02806e-19	
10	4.560000e-01	6.052452e-19	
11	6.560000e-01	-5.83602e-19	
12	8.560000e-01	5.699306e-19	
13	1.056000e+00	-5.53893e-19	
14	1.256000e+00	5.402036e-19	
15	1.456000e+00	-5.28852e-19	
16	1.656000e+00	5.135337e-19	
17	1.856000e+00	-5.03346e-19	
18	2.056000e+00	4.964678e-19	
19	2.256000e+00	-4.82342e-19	
20	2.456000e+00	4.687214e-19	
21	2.656000e+00	-4.58410e-19	
22	2.856000e+00	4.483936e-19	
23	3.056000e+00	-4.46391e-19	
24	3.256000e+00	4.438497e-19	
25	3.456000e+00	-4.42679e-19	
26	3.656000e+00	4.422613e-19	
27	3.856000e+00	-4.42235e-19	
28	4.056000e+00	4.444751e-19	
29	4.256000e+00	-4.48822e-19	
30	4.456000e+00	4.474733e-19	
31	4.656000e+00	-4.39960e-19	
32	4.856000e+00	4.440878e-19	
33	5.056000e+00	-4.39456e-19	
34	5.256000e+00	4.322779e-19	
35	5.456000e+00	-4.38100e-19	
36	5.656000e+00	4.301926e-19	
37	5.856000e+00	-4.15640e-19	
38	6.056000e+00	4.083409e-19	
39	6.256000e+00	-4.02272e-19	
40	6.456000e+00	3.996288e-19	
41	6.656000e+00	-3.98047e-19	
42	6.856000e+00	4.035772e-19	
43	7.056000e+00	-4.07271e-19	
44	7.256000e+00	3.982915e-19	
45	7.456000e+00	-3.93890e-19	
46	7.656000e+00	3.922973e-19	
47	7.856000e+00	-3.88010e-19	
48	8.056000e+00	3.917430e-19	
49	8.256000e+00	-3.94293e-19	
50	8.456000e+00	3.954632e-19	
51	8.656000e+00	-3.93943e-19	
52	8.856000e+00	3.898585e-19	
53	9.056000e+00	-3.87394e-19	
54	9.256000e+00	3.828789e-19	

Index   time            v3#branch       
--------------------------------------------------------------------------------
55	9.456000e+00	-3.71128e-19	
56	9.656000e+00	3.598213e-19	
57	9.856000e+00	-3.53496e-19	
58	1.000000e+01	3.683887e-19	
